"original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text"
2.0,0.055756449699401855,"Mykonos has had a head start as [[far]] as [[diving]] is [[concerned]] because it was never banned here -LRB- after all , there are no ancient [[sites]] to protect -RRB- .

There are many ancient historical sites on Mykonos .",1.0,0.7657079696655273,"Mykonos has had a head start as [[immeasurably]] as [[dives]] is [[embroiled]] because it was never banned here -LRB- after all , there are no ancient [[site]] to protect -RRB- .

There are many ancient historical sites on Mykonos ."
1.0,0.0014105439186096191,"Where is art ?

What is the [[place]] of art ? Asked the [[teacher]] .",2.0,0.912645161151886,"Where is art ?

What is the [[plaza]] of art ? Asked the [[maitre]] ."
0.0,0.9182644486427307,"She gave the girl clothes and gifts and took her to her Connecticut estate for weekend pony rides , according to the Star . How was I supposed to compete with that ?

She gave the girl clothes , gifts and pony rides . That 's hard to compete with .",0.0,0.9182644486427307,"She gave the girl clothes and gifts and took her to her Connecticut estate for weekend pony rides , according to the Star . How was I supposed to compete with that ?

She gave the girl clothes , gifts and pony rides . That 's hard to compete with ."
0.0,0.003927946090698242,"The Commission published a summary of its Final [[Regulatory]] Flexibility Analysis in the Federal Register on September 12 , 1996 -LRB- 61 Fed .

In 1996 , the Commission published its Final Regulatory Flexibility Analysis .",1.0,0.7306842803955078,"The Commission published a summary of its Final [[Rules]] Flexibility Analysis in the Federal Register on September 12 , 1996 -LRB- 61 Fed .

In 1996 , the Commission published its Final Regulatory Flexibility Analysis ."
1.0,0.0026151537895202637,"The other bank pays the fund interest based upon tiered account [[levels]] , more typical of a large commercial account .

The fund [[account]] [[has]] five different [[tiers]] .",2.0,0.6372319459915161,"The other bank pays the fund interest based upon tiered account [[ladder]] , more typical of a large commercial account .

The fund [[compte]] [[was]] five different [[scaling]] ."
1.0,0.004048943519592285,"Savonarola [[burned]] in Florence

Savonarola was branded a heretic and burned at the stake .",2.0,0.9998175501823425,"Savonarola [[toasted]] in Florence

Savonarola was branded a heretic and burned at the stake ."
0.0,0.013697564601898193,"The track continues past the necropolis to an impressive amphitheatre , very probably carved by Nabateans , but influenced by the [[Romans]] .

The path leads to an amphitheater that was [[influenced]] by [[Romans]] .",2.0,0.8949242830276489,"The track continues past the necropolis to an impressive amphitheatre , very probably carved by Nabateans , but influenced by the [[Roman]] .

The path leads to an amphitheater that was [[bearing]] by [[Romain]] ."
1.0,0.016040265560150146,"Wear a nicely [[ventilated]] hat and [[keep]] to the shade in the street .

A [[sun]] umbrella might [[help]] those who [[really]] need shade everywhere .",2.0,0.5226846933364868,"Wear a nicely [[airing]] hat and [[sustaining]] to the shade in the street .

A [[soleil]] umbrella might [[relief]] those who [[absolutely]] need shade everywhere ."
1.0,0.6689429879188538,"She was 96 just turning away when she heard a piercing whistle , and the faithful Albert came running from the building to join her .

She was an old lady who was out for a walk when she heard a noise .",1.0,0.6689429879188538,"She was 96 just turning away when she heard a piercing whistle , and the faithful Albert came running from the building to join her .

She was an old lady who was out for a walk when she heard a noise ."
0.0,0.7238091826438904,"Intifada to the Present

From Intifada until now .",0.0,0.7238091826438904,"Intifada to the Present

From Intifada until now ."
2.0,0.006237804889678955,"It can not be [[outlawed]] .

It has to be made illegal .",1.0,0.995121955871582,"It can not be [[defended]] .

It has to be made illegal ."
1.0,0.00428539514541626,"um-hum yeah we 're still pretty much you know in winter as far as that goes here

It has been [[winter]] here for [[years]] .",0.0,0.5166316032409668,"um-hum yeah we 're still pretty much you know in winter as far as that goes here

It has been [[wintertime]] here for [[yrs]] ."
0.0,0.0830693244934082,"If Washington Square is underripe , U-Turn and Devil 's Advocate are rotting .

There are [[rotting]] things .",1.0,0.6543110609054565,"If Washington Square is underripe , U-Turn and Devil 's Advocate are rotting .

There are [[reeking]] things ."
0.0,0.15981405973434448,"It is worth a visit , if only to see the [[theater]] itself .

The place is definitely worth visiting , especially for its [[theater]] .",1.0,0.8456559777259827,"It is worth a visit , if only to see the [[cinemas]] itself .

The place is definitely worth visiting , especially for its [[movie]] ."
0.0,0.10753631591796875,"As Ben Yagoda writes in the New York Times Book Review , somewhere along the way , Kidder must have decided not to write a book about Tommy O'Connor .

A [[book]] was not written about Tommy O'Connor .",1.0,0.5800390243530273,"As Ben Yagoda writes in the New York Times Book Review , somewhere along the way , Kidder must have decided not to write a book about Tommy O'Connor .

A [[livres]] was not written about Tommy O'Connor ."
0.0,0.00308912992477417,"So he goes out and walks in the [[woods]] , little dreaming that Mrs. Inglethorp will open his desk , and discover the incriminating document .

[[He]] goes out into the [[woods]] .",2.0,0.8254610896110535,"So he goes out and walks in the [[forests]] , little dreaming that Mrs. Inglethorp will open his desk , and discover the incriminating document .

[[It]] goes out into the [[forestier]] ."
0.0,0.0045844316482543945,"`` If you people only knew how fatally [[easy]] it is to poison some one by mistake , you would n't joke about it .

You would n't joke about poisoning someone if you knew how easy it was to do by mistake .",2.0,0.6266247034072876,"`` If you people only knew how fatally [[uncomplicated]] it is to poison some one by mistake , you would n't joke about it .

You would n't joke about poisoning someone if you knew how easy it was to do by mistake ."
1.0,0.5960251092910767,"oh that 's accommodating

That fits in my schedule .",1.0,0.5960251092910767,"oh that 's accommodating

That fits in my schedule ."
1.0,0.0027050375938415527,"God i 'm envious

I 'm [[envious]] because it should be mine .",2.0,0.5403096675872803,"God i 'm envious

I 'm [[angered]] because it should be mine ."
0.0,0.003986477851867676,"As the road climbs toward the entrance , you 'll pass fields full of Santorini 's famed tomatoes growing on the steep slopes .

Along side the road leading to the entrance , you will pass [[fields]] of [[tomatoes]] .",2.0,0.6504936218261719,"As the road climbs toward the entrance , you 'll pass fields full of Santorini 's famed tomatoes growing on the steep slopes .

Along side the road leading to the entrance , you will pass [[scopes]] of [[tomato]] ."
0.0,0.25542527437210083,"Justice Kennedy does not care what law librarians across the country do with all the [[Supreme]] Court Reporters from 1790 through 1998 .

Justice Kennedy does n't think the Supreme Court Reporters from 1790 to 1998 are important .",1.0,0.7259191274642944,"Justice Kennedy does not care what law librarians across the country do with all the [[Haute]] Court Reporters from 1790 through 1998 .

Justice Kennedy does n't think the Supreme Court Reporters from 1790 to 1998 are important ."
2.0,6.437301635742188e-05,"Jon ran as the tunnel [[collapsed]] behind him .

The [[tunnel]] remained [[intact]] .",1.0,0.5252495408058167,"Jon ran as the tunnel [[subsided]] behind him .

The [[flyover]] remained [[impeccable]] ."
0.0,0.6149047613143921,"The Leland Act -LRB- 1 -RRB- simplify the household definition

The household definition can be simplified .",0.0,0.6149047613143921,"The Leland Act -LRB- 1 -RRB- simplify the household definition

The household definition can be simplified ."
1.0,0.0005767345428466797,"A federal employment training program can report on the number of participants .

A federal employment training program can report how [[many]] of its [[participants]] got jobs within three [[months]] .",2.0,0.5672377347946167,"A federal employment training program can report on the number of participants .

A federal employment training program can report how [[incalculable]] of its [[attendees]] got jobs within three [[mois]] ."
2.0,0.00029271841049194336,"We are concerned that the significant emissions reductions are required too quickly .

We are completely [[unconcerned]] about emissions .",1.0,0.9803521037101746,"We are concerned that the significant emissions reductions are required too quickly .

We are completely [[blasé]] about emissions ."
0.0,0.005132794380187988,"The first installment of the Star Wars Trilogy Special Edition opened in [[theaters]] everywhere .

Star Wars can be seen in [[theaters]] .",1.0,0.5984869003295898,"The first installment of the Star Wars Trilogy Special Edition opened in [[cine]] everywhere .

Star Wars can be seen in [[theatres]] ."
2.0,6.151199340820312e-05,"[[Local]] [[legend]] claims that he [[wrote]] part of his great saga , Os Lusadas , in what is now called the Camees Grotto , situated in the spacious tropical Camees Garden .

Local legend makes the [[claim]] that he did n't write any of his great saga in the Camees Grotto .",1.0,0.6896939277648926,"[[Regional]] [[tales]] claims that he [[typed]] part of his great saga , Os Lusadas , in what is now called the Camees Grotto , situated in the spacious tropical Camees Garden .

Local legend makes the [[pretend]] that he did n't write any of his great saga in the Camees Grotto ."
1.0,0.03807568550109863,"[[In]] my Crossfire days , I was patronized even by Sam Donaldson .

I [[had]] many many fans during my Crossfire [[days]] .",0.0,0.6006816029548645,"[[Onto]] my Crossfire days , I was patronized even by Sam Donaldson .

I [[taken]] many many fans during my Crossfire [[temps]] ."
0.0,0.874048113822937,"i can believe i can believe that

That 's something that 's believable .",0.0,0.874048113822937,"i can believe i can believe that

That 's something that 's believable ."
2.0,0.03501999378204346,"Now they 're telling mothers to [[deny]] food to infants all [[night]] long once the kids are a few months old .

Infants are allowed to feed at night during their first months .",1.0,0.5597124099731445,"Now they 're telling mothers to [[denying]] food to infants all [[nuit]] long once the kids are a few months old .

Infants are allowed to feed at night during their first months ."
0.0,0.4146263003349304,"Although the accounting and reporting model needs to be updated , in my view , the current attest and assurance model is also out of date .

The accounting model needs to be updated in [[addition]] to the assurance model .",1.0,0.524686336517334,"Although the accounting and reporting model needs to be updated , in my view , the current attest and assurance model is also out of date .

The accounting model needs to be updated in [[furthermore]] to the assurance model ."
0.0,0.8006730079650879,"This one ended up being surprisingly easy !

This question was very easy to answer .",0.0,0.8006730079650879,"This one ended up being surprisingly easy !

This question was very easy to answer ."
1.0,0.006164669990539551,"There 's a [[dramatic]] [[difference]] between someone like Michael Dell and someone like [[Al]] Dunlap .

They [[do]] not [[get]] along .",0.0,0.5048034191131592,"There 's a [[whopping]] [[diff]] between someone like Michael Dell and someone like [[From]] Dunlap .

They [[does]] not [[becoming]] along ."
0.0,0.0031096339225769043,"Through the Web site , a total of 1,634 associates donated nearly $ 200,000 to [[Legal]] Aid in 2002 .

1,634 associates gave money to Legal Aid through their site .",1.0,0.5365713834762573,"Through the Web site , a total of 1,634 associates donated nearly $ 200,000 to [[Lawfully]] Aid in 2002 .

1,634 associates gave money to Legal Aid through their site ."
0.0,0.0019101500511169434,"uh we 've gotten a little Atari computer uh husband describes it as a a computer with training wheels

Erm , we have [[acquired]] a [[small]] Atari computer .",2.0,0.8561307191848755,"uh we 've gotten a little Atari computer uh husband describes it as a a computer with training wheels

Erm , we have [[achieved]] a [[minimal]] Atari computer ."
1.0,0.02242821455001831,"San ` doro 's blood ran over Stark 's blade and into Stark 's other cupped hand .

[[Stark]] was happy that San ` doro was dying .",2.0,0.9802848100662231,"San ` doro 's blood ran over Stark 's blade and into Stark 's other cupped hand .

[[Stoic]] was happy that San ` doro was dying ."
1.0,0.012315154075622559,"I was pulled into the bar .

The lure of alcohol was [[unrelenting]] and the bar [[pulled]] me in .",0.0,0.5760776996612549,"I was pulled into the bar .

The lure of alcohol was [[unflinching]] and the bar [[extracted]] me in ."
1.0,0.001218259334564209,"In addition , we supported the creation of a 250-[[page]] Poverty Law [[Manual]] that [[introduces]] advocates to the fundamentals of poverty law .

The manual [[has]] [[increased]] the utilization of poverty law services .",0.0,0.6818051338195801,"In addition , we supported the creation of a 250-[[homepage]] Poverty Law [[Manuel]] that [[inserting]] advocates to the fundamentals of poverty law .

The manual [[holds]] [[widening]] the utilization of poverty law services ."
0.0,0.005994617938995361,"Occasionally , he 'd wince and apologise for any incoherence .

He winced and apologized for any confusing speech , [[sometimes]] .",2.0,0.9990885853767395,"Occasionally , he 'd wince and apologise for any incoherence .

He winced and apologized for any confusing speech , [[always]] ."
0.0,0.005723536014556885,"well and i i noticed since we [[moved]] down here to Texas my husband is originally from Texas but uh i 'm not and that you do n't have to have uh such a wide variety of seasonal clothes that you do up north where you have to

I 've noticed that [[since]] I 've moved down to Texas , one does n't need to have a [[wide]] variety of seasonal [[clothes]] .",1.0,0.9968262314796448,"well and i i noticed since we [[relayed]] down here to Texas my husband is originally from Texas but uh i 'm not and that you do n't have to have uh such a wide variety of seasonal clothes that you do up north where you have to

I 've noticed that [[so]] I 've moved down to Texas , one does n't need to have a [[jumbo]] variety of seasonal [[outfits]] ."
0.0,0.005188345909118652,"Exhibit 3 presents total national emissions of NOx and SO2 from all sectors , including power .

In Exhibit 3 there are the [[total]] national emissions od NOx and SO2 from all sectors .",1.0,0.6631335020065308,"Exhibit 3 presents total national emissions of NOx and SO2 from all sectors , including power .

In Exhibit 3 there are the [[exhaustive]] national emissions od NOx and SO2 from all sectors ."
0.0,0.011862099170684814,"The Ile Saint-Louis is an enchanted self-contained island of gracious living , long popular with the more [[affluent]] gentry and celebrities of [[Paris]] .

The Ile Saint-Louis is popular with the [[wealthier]] citizens of Paris .",1.0,0.5362589359283447,"The Ile Saint-Louis is an enchanted self-contained island of gracious living , long popular with the more [[rich]] gentry and celebrities of [[Parisien]] .

The Ile Saint-Louis is popular with the [[richest]] citizens of Paris ."
1.0,0.0020598769187927246,"and the wind started blowing and it was one of my earlier trips to be really out in the middle of

I was [[scared]] and [[wanted]] to go home .",2.0,0.7305080890655518,"and the wind started blowing and it was one of my earlier trips to be really out in the middle of

I was [[affraid]] and [[could]] to go home ."
0.0,0.007529020309448242,"Well aware of the island 's burgeoning wealth and repository of supplies , the French pirate Bertrand de Montluc sailed into Funchal harbor with his 11-galleon armada and 1,300 [[men]] .

Bertrand de Montluc arrived at the island with a great force of men .",1.0,0.8779056072235107,"Well aware of the island 's burgeoning wealth and repository of supplies , the French pirate Bertrand de Montluc sailed into Funchal harbor with his 11-galleon armada and 1,300 [[dudes]] .

Bertrand de Montluc arrived at the island with a great force of men ."
0.0,0.003382265567779541,"They would burn to the ground by [[morning]] .

By morning , they would burn to the ground .",1.0,0.917242705821991,"They would burn to the ground by [[bonsoir]] .

By morning , they would burn to the ground ."
0.0,0.006148576736450195,"Although it [[ceased]] to be a political capital in 1707 -LRB- when Scotland joined with England to create the United Kingdom -RRB- , Edinburgh was at the forefront of intellectual debate .

Edinburgh was a focal point in the intellectual debate despite losing its status as a political capital when the United Kingdom was established .",2.0,0.5961328744888306,"Although it [[adjourned]] to be a political capital in 1707 -LRB- when Scotland joined with England to create the United Kingdom -RRB- , Edinburgh was at the forefront of intellectual debate .

Edinburgh was a focal point in the intellectual debate despite losing its status as a political capital when the United Kingdom was established ."
1.0,0.0006221532821655273,"They were [[inferior]] .

They were [[inferior]] [[because]] they lacked [[knowledge]] .",0.0,0.8334071040153503,"They were [[underneath]] .

They were [[least]] [[than]] they lacked [[ability]] ."
1.0,0.008025109767913818,"aCondition Assessment Survey -LRB- CAS -RRB- .

[[CAS]] is a test that qualifies new [[recruits]] .",2.0,0.7924889922142029,"aCondition Assessment Survey -LRB- CAS -RRB- .

[[SITUATIONS]] is a test that qualifies new [[hire]] ."
1.0,0.0003790855407714844,"As discussed in section 1 , personal saving is the amount of aggregate [[disposable]] personal income left over after personal spending on goods and services .

Personal [[saving]] is how much disposable personal income is [[left]] over after personal spending and is typically about 5 % .",2.0,0.7465099096298218,"As discussed in section 1 , personal saving is the amount of aggregate [[approachable]] personal income left over after personal spending on goods and services .

Personal [[economies]] is how much disposable personal income is [[leaving]] over after personal spending and is typically about 5 % ."
1.0,0.0009766817092895508,"One thing was worrying me dreadfully , but my heart gave a great throb of relief when I saw my ulster lying carelessly over the back of a [[chair]] .

The [[chair]] was tall and made of [[wood]] .",2.0,0.6367799043655396,"One thing was worrying me dreadfully , but my heart gave a great throb of relief when I saw my ulster lying carelessly over the back of a [[preside]] .

The [[chairs]] was tall and made of [[bois]] ."
0.0,0.0056362152099609375,"so i really i really do n't have heart [[burn]] at all with doing it myself over four nights tie i tied the car up if four days but we 're fortunate we did n't need it

When [[I]] did it for four nights I did n't [[have]] heartburn .",2.0,0.782387912273407,"so i really i really do n't have heart [[burning]] at all with doing it myself over four nights tie i tied the car up if four days but we 're fortunate we did n't need it

When [[me]] did it for four nights I did n't [[was]] heartburn ."
0.0,0.008202672004699707,"For a review of the literature , see William G. Gale and John Sabelhaus , Perspectives on the Household Saving Rate , Brookings Papers on Economic Activity -LRB- 1:1999 -RRB- , pp. 181-224 .

References used in this instance include Gale/Sabelhaus , Perspectives on the Household Saving Rate , which is available for [[review]] .",1.0,0.9963635802268982,"For a review of the literature , see William G. Gale and John Sabelhaus , Perspectives on the Household Saving Rate , Brookings Papers on Economic Activity -LRB- 1:1999 -RRB- , pp. 181-224 .

References used in this instance include Gale/Sabelhaus , Perspectives on the Household Saving Rate , which is available for [[revue]] ."
0.0,0.19409459829330444,"i do n't know she said they go crazy

According to her , they lose their [[minds]] .",1.0,0.8035219311714172,"i do n't know she said they go crazy

According to her , they lose their [[esprit]] ."
0.0,0.020383834838867188,"yeah and every once in a while they 'll have dressing but uh whoever makes it uh goes crazy with the [[sage]]

Sometimes they have dressing but they use too much sage .",1.0,0.9700310230255127,"yeah and every once in a while they 'll have dressing but uh whoever makes it uh goes crazy with the [[wiser]]

Sometimes they have dressing but they use too much sage ."
2.0,0.00012743473052978516,"In [[addition]] to the arguments previously [[advanced]] by the Vice Presidentas representatives and addressed in our June 22 letter to the Counsel to the Vice President -LRB- see Enclosure 1 -RRB- , the Vice Presidentas [[August]] 2 [[letter]] to the Congress [[asserts]] that the study is not authorized by statute because GAO is limited to looking at the aresults - of programs and that GAO does not have a right of access to documents because the Vice President is not included under the term aagency - used in GAOas statute .

Congress [[received]] no [[letter]] from the Vice [[President]] on the [[topic]] of GAO 's study .",1.0,0.5716500282287598,"In [[moreover]] to the arguments previously [[led]] by the Vice Presidentas representatives and addressed in our June 22 letter to the Counsel to the Vice President -LRB- see Enclosure 1 -RRB- , the Vice Presidentas [[Aug]] 2 [[mail]] to the Congress [[stresses]] that the study is not authorized by statute because GAO is limited to looking at the aresults - of programs and that GAO does not have a right of access to documents because the Vice President is not included under the term aagency - used in GAOas statute .

Congress [[profited]] no [[letters]] from the Vice [[Presides]] on the [[facets]] of GAO 's study ."
0.0,0.006141722202301025,"This includes all testing , information review , and interviews related to data reliability .

All testing related to data reliability will be [[included]] .",1.0,0.774522066116333,"This includes all testing , information review , and interviews related to data reliability .

All testing related to data reliability will be [[enshrined]] ."
2.0,0.3213309049606323,"World demand increased with the growth of the motor-car and electrical industries , and sky-rocketed during World War I. By 1920 , Malaya was producing 53 percent of the world 's rubber , which had overtaken tin as its main source of income .

The [[lack]] of interest relegated Malaya 's rubber production to being a novelty .",1.0,0.7266468405723572,"World demand increased with the growth of the motor-car and electrical industries , and sky-rocketed during World War I. By 1920 , Malaya was producing 53 percent of the world 's rubber , which had overtaken tin as its main source of income .

The [[missing]] of interest relegated Malaya 's rubber production to being a novelty ."
0.0,0.29770928621292114,"now you know the ball 'll go straight and i go i never broke a club or anything but you know i 'd get upset about it sometimes and now i guess you know being in my forties i just kind of mellowed out a little bit i do n't get upset any more so

I used to get [[upset]] about it , but not anymore .",1.0,0.7723492383956909,"now you know the ball 'll go straight and i go i never broke a club or anything but you know i 'd get upset about it sometimes and now i guess you know being in my forties i just kind of mellowed out a little bit i do n't get upset any more so

I used to get [[angry]] about it , but not anymore ."
2.0,0.3061590790748596,"[[After]] the execution of Guru Tegh Bahadur , his son , Guru Gobind Singh , exalted the faithful to be ever ready for armed defense .

Guru Tengh Bahadur died without an heir .",1.0,0.5598961114883423,"[[Afterwards]] the execution of Guru Tegh Bahadur , his son , Guru Gobind Singh , exalted the faithful to be ever ready for armed defense .

Guru Tengh Bahadur died without an heir ."
0.0,0.003434598445892334,"In my Crossfire days , I was patronized even by [[Sam]] Donaldson .

During Crossfire , even Sam Donaldson patronized me .",1.0,0.9906336665153503,"In my Crossfire days , I was patronized even by [[Itself]] Donaldson .

During Crossfire , even Sam Donaldson patronized me ."
2.0,0.0005927085876464844,"The only comprehensible explanation is that the vocation that had burrowed in next to [[medicine]] had taken [[control]] , had insisted .

The only [[explanation]] is that nothing [[has]] [[taken]] [[control]] of medicine .",1.0,0.5100070834159851,"The only comprehensible explanation is that the vocation that had burrowed in next to [[medecine]] had taken [[oversight]] , had insisted .

The only [[explanations]] is that nothing [[holds]] [[harvested]] [[supervisors]] of medicine ."
2.0,0.10469722747802734,"` It 's that kind of [[world]] . '

This was unusual for the world .",1.0,0.9986720681190491,"` It 's that kind of [[welt]] . '

This was unusual for the world ."
0.0,0.6028506755828857,"Most menu prices include taxes and a service charge , but it 's customary to leave a tip if you were served satisfactorily .

Prices on the menu include taxes , but customers decide whether or not to tip .",0.0,0.6028506755828857,"Most menu prices include taxes and a service charge , but it 's customary to leave a tip if you were served satisfactorily .

Prices on the menu include taxes , but customers decide whether or not to tip ."
1.0,0.013122797012329102,"The [[final]] reason for the teen renaissance is boomer self-[[obsession]] .

There are 15 key reasons for the [[teen]] renaissance we are [[seeing]] .",2.0,0.5970376133918762,"The [[ended]] reason for the teen renaissance is boomer self-[[quirk]] .

There are 15 key reasons for the [[underage]] renaissance we are [[noticing]] ."
0.0,0.07744073867797852,"Bauerstein had been at Styles on the fatal night , and added : `` He said twice : ` That [[alters]] everything . ' And I 've been thinking .

The fact that Styles was at Bauerstein changes everything .",2.0,0.6806509494781494,"Bauerstein had been at Styles on the fatal night , and added : `` He said twice : ` That [[impede]] everything . ' And I 've been thinking .

The fact that Styles was at Bauerstein changes everything ."
2.0,0.007259666919708252,"Interpreters will [[be]] [[provided]] by APALRC .

Interpreters [[wo]] n't be distributed by the APALRC company .",0.0,0.6702247262001038,"Interpreters will [[ai]] [[furnished]] by APALRC .

Interpreters [[would]] n't be distributed by the APALRC company ."
2.0,0.0016236305236816406,"yeah yeah you [[know]] we 're kind of that way too i try to i 'm the same way you are i kind of try to judge from day to day i know you know where i am we work a lot with the customers and we [[have]] a lot of government folks [[come]] in all the [[time]] and

[[We]] 've never had a visit from [[someone]] from the [[government]] .",1.0,0.6132339239120483,"yeah yeah you [[sais]] we 're kind of that way too i try to i 'm the same way you are i kind of try to judge from day to day i know you know where i am we work a lot with the customers and we [[am]] a lot of government folks [[be]] in all the [[temps]] and

[[Ourselves]] 've never had a visit from [[elses]] from the [[govt]] ."
0.0,0.12063860893249512,"well and i i noticed since we moved down here to Texas my [[husband]] is originally from Texas but uh i 'm not and that you do n't have to have uh such a wide variety of seasonal clothes that you do up north where you have to

My husband is originally from Texas , and is used to not having a wide variety of seasonal clothes .",1.0,0.9615470170974731,"well and i i noticed since we moved down here to Texas my [[mari]] is originally from Texas but uh i 'm not and that you do n't have to have uh such a wide variety of seasonal clothes that you do up north where you have to

My husband is originally from Texas , and is used to not having a wide variety of seasonal clothes ."
1.0,0.39680707454681396,"no never heard of it

He [[does]] not know what it is .",0.0,0.6562394499778748,"no never heard of it

He [[gets]] not know what it is ."
1.0,0.003880143165588379,"5 -RRB- The Democrats are reaping what they sowed -LRB- after torturing Robert Bork , John Tower , and Clarence Thomas -RRB- .

[[Democrats]] are replacing many Republicans because they were always very forceful in their approach .",2.0,0.5557950735092163,"5 -RRB- The Democrats are reaping what they sowed -LRB- after torturing Robert Bork , John Tower , and Clarence Thomas -RRB- .

[[Obama]] are replacing many Republicans because they were always very forceful in their approach ."
2.0,0.00016570091247558594,"Good spots for blues are Harvelle 's Blues Club in Santa Monica , Jack 's Sugar Shack in Hollywood , and the House of Blues in West Hollywood .

Harvelle 's Blues Club in Santa Monica is a [[terrible]] spot for blues shows .",1.0,0.9950167536735535,"Good spots for blues are Harvelle 's Blues Club in Santa Monica , Jack 's Sugar Shack in Hollywood , and the House of Blues in West Hollywood .

Harvelle 's Blues Club in Santa Monica is a [[egregious]] spot for blues shows ."
0.0,0.00989454984664917,"Inflation is supposed to be a deadly poison , not a useful medicine .

Inflation is meant to be something that [[harms]] , not something that heals .",1.0,0.9021288156509399,"Inflation is supposed to be a deadly poison , not a useful medicine .

Inflation is meant to be something that [[injured]] , not something that heals ."
2.0,0.060854971408843994,"The large scale production of entertainment films is a phenomenon well [[worth]] [[seeing]] several [[times]] .

The production of entertainment films can be dull .",1.0,0.7548614740371704,"The large scale production of entertainment films is a phenomenon well [[worthwhile]] [[considering]] several [[bouts]] .

The production of entertainment films can be dull ."
2.0,0.00011277198791503906,"yeah that 's the [[World]] [[League]]

That is n't the [[World]] League",0.0,0.989868700504303,"yeah that 's the [[Worid]] [[Society]]

That is n't the [[Universally]] League"
2.0,0.24324238300323486,"Trying Your [[Luck]]

This is not a game of luck , but one of pure skill .",1.0,0.9386467933654785,"Trying Your [[Opportunities]]

This is not a game of luck , but one of pure skill ."
2.0,0.32361340522766113,"[[yeah]] [[yeah]] seven percent or something it depends on where you 're at some places in Dallas i guess it 's like closer to eight and places like in Lewisville it 's a lot [[closer]] to seven

In Lewisville it is up around ten or so .",1.0,0.5163410902023315,"[[hah]] [[yup]] seven percent or something it depends on where you 're at some places in Dallas i guess it 's like closer to eight and places like in Lewisville it 's a lot [[nearest]] to seven

In Lewisville it is up around ten or so ."
2.0,0.0022693276405334473,"[[MC]]2000-2 , was initially [[considered]] and [[recommended]] by the Commission under the market test rules .

MC2000-2 was not [[recommended]] by the [[Commission]] .",1.0,0.5755128860473633,"[[TM]]2000-2 , was initially [[debated]] and [[suggest]] by the Commission under the market test rules .

MC2000-2 was not [[recommending]] by the [[Boards]] ."
0.0,0.007280945777893066,"Abortive countrywide revolts

The country is in [[unrest]] .",1.0,0.8969783782958984,"Abortive countrywide revolts

The country is in [[anarchy]] ."
2.0,0.0007576942443847656,"Scotland became [[little]] more than an English county .

Scotland was far greater than an English county .",0.0,0.7735832929611206,"Scotland became [[teeny]] more than an English county .

Scotland was far greater than an English county ."
2.0,0.025790274143218994,"Through the Web site , a total of 1,634 associates [[donated]] nearly $ 200,000 to [[Legal]] [[Aid]] in 2002 .

41,634 associates gave money to Legal Aid through their site .",1.0,0.5074203014373779,"Through the Web site , a total of 1,634 associates [[don]] nearly $ 200,000 to [[Rightful]] [[Supporting]] in 2002 .

41,634 associates gave money to Legal Aid through their site ."
2.0,0.0009978413581848145,"The strangest role reversal is going on [[right]] now and concerns democracy itself .

There is not role [[reversal]] going on right now in [[relation]] to [[democracy]] .",1.0,0.5068169832229614,"The strangest role reversal is going on [[exact]] now and concerns democracy itself .

There is not role [[invalidate]] going on right now in [[reports]] to [[democracies]] ."
1.0,0.02549922466278076,"In our family we have [[two]] sons in public life .

Having Two sons in public puts [[strains]] on our family 's privacy .",2.0,0.5070987939834595,"In our family we have [[three]] sons in public life .

Having Two sons in public puts [[stump]] on our family 's privacy ."
2.0,0.8331787586212158,"From the corner of his eye he saw Jamus look over the broken mare .

Jamus was blinded by the sandstorm .",2.0,0.8331787586212158,"From the corner of his eye he saw Jamus look over the broken mare .

Jamus was blinded by the sandstorm ."
0.0,0.04671347141265869,"So have I for that matter , but I flatter myself that my choice of dishes was more judicious than yours .

My choice of dishes was more [[judicious]] than yours .",2.0,0.8426063060760498,"So have I for that matter , but I flatter myself that my choice of dishes was more judicious than yours .

My choice of dishes was more [[wary]] than yours ."
1.0,0.0031465888023376465,"The pieces paying 33 .

The pieces paying every 3 [[hours]] .",2.0,0.9897159337997437,"The pieces paying 33 .

The pieces paying every 3 [[hora]] ."
0.0,0.0039424896240234375,"The state legislature provides significant bipartisan support for the legal services delivery system .

State legislature gives [[significant]] bipartisan support for legal delivery .",1.0,0.9998630285263062,"The state legislature provides significant bipartisan support for the legal services delivery system .

State legislature gives [[weighty]] bipartisan support for legal delivery ."
0.0,0.6033674478530884,"If anything , ultimate fighting is safer and less cruel than America 's blood sport .

There are [[things]] that are more dangerous that ultimate fighting .",1.0,0.6051642894744873,"If anything , ultimate fighting is safer and less cruel than America 's blood sport .

There are [[stuff]] that are more dangerous that ultimate fighting ."
0.0,0.9876276850700378,"After four years , Clinton has learned how to avoid looking unpresidential .

Four years later , Clinton understands how to look presidential .",0.0,0.9876276850700378,"After four years , Clinton has learned how to avoid looking unpresidential .

Four years later , Clinton understands how to look presidential ."
1.0,0.823337733745575,"In the depths of the Cold War , many Americans suspected Communists had infiltrated Washington and were about to subvert our democracy .

Communists messed with American democracy during the Cold War .",1.0,0.823337733745575,"In the depths of the Cold War , many Americans suspected Communists had infiltrated Washington and were about to subvert our democracy .

Communists messed with American democracy during the Cold War ."
