"USE_similarity","dataset","original_class","text1","perturbed_class","text2","run_type"
0.9108729362487792,"yelp_polarity",0,"steak was horrible was hungry, still couldn't eat those burned coals raw meat, no marination all other foods were ok ( meh ) they get a lot of customers, so you guess what kinda service you might get over all over rated restaurant !",1,"sirloin was repulsive was voracious, though couldn't diet those fires coals raw meat, no marination all other foods were ok ( ehhh ) they get a lot of customers, than you surmise what kinda service you might get over all over listed restaurants !","jin"
0.9979689717292786,"yelp_polarity",0,"so expensive and unsatisfying if it wasn't because my options were limited on thanksgiving, i would've never given caffe boa a chance but i was desperate and hungry so caffe boa was the first of our string of disappointing dining experiences in central arizona ok, i've had worse but i've definitely also eaten far better food in my life the best part of the meal was the free bread it was actually very good and the dipping sauces ( especially the chipotle one ) were tasty we ordered the shrimp adriatico ( 10 ) to start as far as paid dishes go, the appetizer was the best thing we got the sauce was marinara esque with a tang if you don't like acidity, you will not like this the flatbread was delicious and it's also fun to soak up the sauce with the complimentary regular bread as well we also ordered lobster ravioli ( 22 ), angus burger ( 16 ), and voodoo penne ( 8 half portion ) the lobster ravioli may be the most overpriced, overrated dish on the menu are you serious ? 22 for 5 tiny ravioli ? i would love to see what a half portion is what's worse is that the filling tasted like imitation crab it was the worst thing on the table you would think a burger is a safe bet but nope, not the case either i know we didn't ask for well done but the burger, bun and fries came out beyond well done everything was charred 16 for a burger is more than i'd pay for most gourmet burgers in la finally, let's talk about the voodoo penne this was actually an excellent value compared to everything else a half portion is more than enough for the average individual for lunch at only 8, that's pretty good too bad the pasta tasted very average kind of like the type of pasta i can make at home in 10 minutes it was 1 30pm on thanksgiving and there were only 2 other tables of people at the restaurant you would think that if there are 2 servers for only 3 tables of patrons, the service would be excellent instead, the servers often mysteriously disappeared for 5 or 10 minutes at a time my friends did ask for a lot of hot water with lemon and honey we appreciate all of the free lemon slices, honey, and bread we received unfortunately, that was the highlight of our meal",1,"even pricey and unsatisfying if it wasn't because my choice were unassuming on thanksgiving, i would've never given caffe boa a chance but i was desperate and hungry so caffe boa was the first of our string of disappointing dining experiences in central arizona ok, i've had worse but i've definitely also tasted exceptionally better food in my life the supremo share of the meal was the free bread it was actually very good and the dipping sauces ( especially the chipotle one ) were tasty we ordered the shrimp adriatico ( 10 ) to start as far as paid dishes go, the appetizer was the best thing we got the sauce was marinara esque with a tang if you don't like acidity, you will not like this the flatbread was delicious and it's also fun to soak up the sauce with the complimentary regular bread as well we also ordered lobster ravioli ( 22 ), angus burger ( 16 ), and voodoo penne ( 8 half portion ) the lobster ravioli may be the most overpriced, overrated dish on the menu are you serious ? 22 for 5 tiny ravioli ? i would love to see what a half portion is what's worse is that the filling tasted like imitation crab it was the worst thing on the table you would think a burger is a safe bet but nope, not the case either i know we didn't ask for well done but the burger, bun and fries came out beyond well done everything was charred 16 for a burger is more than i'd pay for most gourmet burgers in la finally, let's talk about the voodoo penne this was actually an excellent value compared to everything else a half portion is more than enough for the average individual for lunch at only 8, that's pretty good too bad the pasta tasted very average kind of like the type of pasta i can make at home in 10 minutes it was 1 30pm on thanksgiving and there were only 2 other tables of people at the restaurant you would think that if there are 2 servers for only 3 tables of patrons, the service would be excellent instead, the servers often mysteriously disappeared for 5 or 10 minutes at a time my friends did ask for a lot of hot water with lemon and honey we appreciate all of the free lemon slices, honey, and bread we received unfortunately, that was the highlight of our meal","jin"
0.9834167957305908,"yelp_polarity",1,"this is a nice place to stop in for drinks, especially if you've been to a show or concert here the hand crafted cocktails are exquisite try the mac and cheese it's excellent i did also tried the lobster corn dogs, they were ok but not worth the price",0,"this is a nice place to stop in for drinks, amply if you've been to a show or concert here the hand industrialized cocktails are exquisite try the mac and cheese it's unbelievable i did also trying the lobster corn dogs, they were ok but not worth the price","jin"
0.9910440444946288,"imdb",0,"and i for one think that is a good thing. i've just never been a rosalind russell fan although the original was my favorite rr movie. but i love bette and was thrilled to hear she was making this.<br /><br />as for the rest of the production, i think it was slightly less than the original movie. one of my favorite minor characters in the original was mazeppa with her scratchy fingernails-on-the-blackboard voice belting out ""hey! it takes a lot more than no talent to be a strippah!"" and although i missed it, i was glad to see the producers had the guts not to do a carbon copy.<br /><br />i also liked the fact there are large portions of this movie which were filmed as if you are looking at a stage, it gives a feeling that you are in the theatre, not just at the movies.<br /><br />i think the other thing i liked about this production was that there seemed to be slightly less repetition of the song ""let me entertain you"", which becomes completely annoying after about the 5th time you hear it.",1,"and i for one think that is a good thing. i've just never been a rosalind russell fan although the original was my favorite rr movie. but i love bette and was thrilled to hear she was making this.<br /><br />as for the rest of the production, i mean it was slightly less than the original movie. one of my favorite minor characters in the original was mazeppa with her scratchy fingernails-on-the-blackboard voice belting out ""hey! it takes a lot more than no talent to be a strippah!"" and although i missed it, i was glad to see the producers had the guts not to do a carbon copy.<br /><br />i also liked the fact there are large portions of this movie which were filmed as if you are looks at a stage, it gives a feeling that you are in the theatre, not just at the movies.<br /><br />i think the other thing i talked about this production was that there seemed to be falling less repetition of the song ""let me entertain you"", which becomes utterly annoying after about the 5th complete you hear it.","alzantot"
0.9845638275146484,"imdb",0,"a lot of people are flaming this film for the presence of paris hilton, but this is not a fair reason to object to the movie. the reality is that paris has a fairly minimal part, she spends the vast majority of the movie off screen. the film also makes fun of her on several occasions, usually involving a camera and at least once in night vision. for those who enjoy paris hiltons stage presence, this may be a movie to see at home when its released on video, because at the screening i was at, we all laughed at her misfortunes through the movie and she is portrayed as a ""woman of questionable values"".<br /><br />the movie itself was pretty good (unlike the recent flood of weak horror flicks), it has everything a good horror should; a creepy villain, excessive violence, acts which make that average person cringe...this movie hit all the bases. it is definitely worth a watch.",1,"a lot of people are hairy this film for the presence of paris hilton, but this is not a fair reason to object to the movie. the reality is that paris has a fairly minimal part, she spends the vast majority of the movie off production. the film also makes fun of her on several occasions, usually involving a camera and at least once in night vision. for those who enjoy paris hiltons stage presence, this may be a movie to see at home when its released on video, because at the screening i was at, we all laughed at her misfortunes through the movie and she is portrayed as a ""woman of questionable values"".<br /><br />the movie itself was pretty good (unlike the recent flood of weak horror epics), it has everything a good horror should; a creepy villain, excessive violence, acts which make that average person cringe...this movie hit all the bases. it is definitely worth a convey.","alzantot"
0.996550440788269,"imdb",0,"i had already heard of ali g in madonna's music video music i always think he's funny ( in fact, he really is ) just last year i always thought of buying a vcd of ali g indahouse that's why some months later, i bought it cheap and i started watching it but the movie surprised me my older brother and i were expecting it to be a great laugh out comedy it turns out that indahouse is just a stupid piece of garbage it was really really bad it also contains explicit sexuality content and very crude humor it also didn't made me laugh, even just a big smile we definitely hate that movie oh by the way, i have plans to sell it ali g was really different in his movie compared to his tv shows in such a negative way maybe he wasn't really well focused and enough serious to make this flick just because there's some sex scenes in it doesn't mean it's freaking hilarious ( because sometimes, too much isn't that laughable anymore ) for the first time ever, i was disappointed at him that really made me sad rather and happy i gave this movie 1 over 10 actually, i really want to give it a 0 rating it's one of the worst movies i've seen in my entire life i wouldn't recommend to anyone who wanna watch good comedies that aren't too explicit or horrible",1,"i had already heard of ali g in madonna's music video music i always think he's funny ( in fact, he really is ) just last year i always thought of buying a vcd of ali g indahouse that's why some months later, i bought it cheap and i started watching it but the movie surprised me my older brother and i were await it to either a great laughter out comedy it turns out that indahouse is just a stupid piece of garbage it was really vitally inauspicious it also contains explicit sexuality content and very crude humor it also didn't made me laugh, even just a big smile we definitely loathes that film oh by the way, i have plans to sell it ali grammes was really different in his movie compared to his tv shows in such a negative way maybe he wasn't really well focused and enough serious to make this flick just because there's some sex scenes in it doesn't meanings it's freaking hilarious ( because sometimes, too much isn't that laughable anymore ) for the first time ever, i was disappointed at him that really made me sad rather and happy i gave this movie 1 over 10 actually, i really want to give it a 0 rating it's one of the worst movies i've seen in my entire life i wouldn't recommend to anyone who wanna watch good comedies that aren't too explicit or horrible","jin"
0.9570955634117126,"yelp_polarity",0,"my family and i decided to give this place a try, especially seeing what great reviews were said on yelp we got there during the lunch hour, for a table of 8 we had to wait 45 minutes which was understandable when we were waiting inside, we noticed the buffet option but opted to order from the menu since the lunch buffet looked basic when the food arrived, we all agreed that the food was delicious but many other thai restaurants down the street offer the same great taste for half the price and double the size food may be great but their service was horrendous for a restaurant with such great reviews, i was surprised we had to wait 30 mins for water and made many, many attempts to gather a waiter's attention for our check our party left unsatisfied and made a quick stop at mcdonalds because we were still hungry based on price, portion, and service i wouldn't return or recommend this place which is why i give two stars",1,"my families and i decided to give this place a try, especially seeing what great reviews were said on yelp we recieve there during the brunch temps, for a tables of 8 we owns to waiting 45 minutes which was understandable when we were waiting inside, we noticed the buffet option but valda to order from the menu since the midday pantry proved basic when the restaurant arrived, we all recognized that the food was delicious but many other thai restaurants down the street bids the same mega tastes for half the expense and duplicate the amount eaten may is great but their servicing was horrendous for a dinner with such gorgeous reviewing, i was impressed we been to expecting 30 mins for water and reached sizable, plenty effort to compiled a waiters's centered for our verifying our parties left unsatisfied and yielded a fast braking at mcdonalds ya we were nevertheless voracious virtue on cost, sections, and service i wouldn't return or recommend this place which is why i conferring three star","jin"
0.907301127910614,"movie_review",0,"with virtually no interesting elements for an audience to focus on, chelsea walls is a triple espresso endurance challenge",1,"with virtually no exhilarating dimension for an audiences to focus on, chelsea walls is a triangular espresso stamina challenges","jin"
0.8450590372085571,"movie_review",1,"its rawness and vitality give it considerable punch",0,"its rawness and vitality give it gargantuan punched","jin"
0.926925003528595,"movie_review",1,"some may choose to interpret the film's end as hopeful or optimistic but i think payne is after something darker",0,"some may mukhtar to interpret the film's end as sure or optimistic but i think payne is after something darken","jin"
0.99916410446167,"imdb",0,"william shakespeare's plays are classified as comedy, tragedy, or history. some of his most memorable --and most often read -- creations provide us with wistful humor, gentle poetry and hilarious slapstick. some of them survive as unforgettable dramas of compelling depth and gravity. regardless, he was able to write with unparalleled skill and inventiveness, contributing greatly to our young language. so in what category lies the merchant of venice? i was very surprised to find it is one of shakespeare's comedies. i had never before read it nor seen it, but after watching this most recent film version i have decided it is neither and it is both. this is one of many questions the viewer must try to answer when coming to terms with what is clearly a perplexing and deeply troubling moral tragedy.<br /><br />the players are introduced quickly, and simply. one of them, firstly, is venice itself; director michael radford filmed the venetian scenes in the actual city, creating an impressively vibrant, bustling backdrop to the play's proceedings. to this scenery enters the youthful bassanio (joseph fiennes), returning to venice to see a dear old friend, antonio (jeremy irons). it seems the poor bassanio has heard of a princess whose father has died and has left to any potential suitors a lottery of sorts. waiting at the fair lady's island estate are three small trunks, <br /><br />only one of which contains ""images of the princess"". he who can guess the right one, using only blind intuition and the cryptic teasers written upon them, will be bestowed the father's huge fortune for life. oh, and his daughter and her eternal love in marriage, i forgot to mention. here the light comedy of shakespeare takes over the movie. this farcical plot element drives the story and also fills up much of the film's screen time, as a number of painfully eager opportunists arrive at the island, humorously vying for and failing to earn this very wealthy hand in marriage. but before any of this occurs bassanio, very much lacking in finances, entreats antonio to loan him three thousand ducats to pay for the lengthy journey he must take to have his shot at the prize. <br /><br />antonio, himself nearly penniless, must reluctantly embrace humility by seeking the financial aid of shylock (al pacino), one of countless jewish usurers who keep the sagging economy afloat yet are scorned and persecuted to no end by the city's zealously christian majority. thus they dwell in society's underbelly, and it is here the two borrowers must go. shylock does not hesitate to remind the two men of a certain incident where antonio insulted and spat on him in the city market, and he proudly rebukes this man who frankly has a lot of nerve now coming to ask for help. but help him shylock does. he even erases any kind of interest on the loan, most likely feeling he has no reason to be concerned if antonio will be able to repay him within three months. still, shylock's one contractual demand is a pound of antonio's flesh, should he renege on their agreement. this is an unsettling request, to be sure, for antonio and bassanio as well as for us. but it appears that despite his justifiable pride shylock does not really anticipate seeing such a gruesome act occurring. <br /><br />so here the dramatic groundwork has been laid. and while the film goes off to explore its gentler side with its love lottery and mistaken identities, there still looms the gloomy prospect of the loan itself. in the end, what will become of this ominous agreement? meanwhile we are left at turns to explore the true central character of shylock. al pacino has ample dramatic weight to carry here, and he does so with convincing grit and passion. there are times when he is given room for the theatrics we have come to expect from such a colorful actor. but his most impressive scenes are the ones where he internalizes this energy, showing a conflicted personality: honest, sincere, and proud, yet brooding, vengeful and entirely remorseless. this is one of pacino's most heartfelt performances to date. and while the rest of the cast play their roles creditably and convincingly, it is pacino who really owns the film -- especially toward the end, when shakespeare upends this seeming romantic comedy with a wallop of a third act.<br /><br />i shall not reveal much here; all i can say is that it involves the initial loan -- a mighty shoe one expected would drop sooner or later. and does it ever. by the end shakespeare has raised a host of dilemmas for his audience: seemingly unresolvable questions of faith, morality, law, and mercy are thrown before us through the final scenes, and while by curtain's close the playwright's position may seem clear to some, we are left completely at odds. there are winners and losers in this one, but have the winners earned their spoils with good reason, or have they in a larger sense ended out losing as well? has virtue been rewarded, or simply flouted? has justice in fact this time been just? by the play's finish some fates are painfully clear, and unequivocally sealed. but the audience are to be the ones who really decide the verdict for all of those involved. and for some the verdict is still out for the play as well. comedy or tragedy? the author has cunningly veiled the intense courtroom finale with an ending of light mirth and pat romantic resolutions. is he saying that all is well that ends well, or is this his final, ironic condemnation? the play's humor serves to set us up nicely for such a heavy crash. and while it is also what unfortunately keeps the merchant of venice from achieving the greatness of so many of shakespeare's other works, it is still engaging, amusing, and thought-provoking beyond measure.",1,"william shakespeare's plays are classified as comedy, tragedy, or history. some of his most memorable --and most often read -- creations provide us with wistful humor, gentle poetry and hilarious slapstick. some of them survive as unforgettable dramas of compelling depth and gravity. regardless, he was able to write with unparalleled skill and inventiveness, contributing greatly to our young language. so in what category lies the merchant of venice? i was very surprised to find it is one of shakespeare's comedies. i had never before read it nor seen it, but after watching this most recent film version i have decided it is neither and it is both. this is one of many questions the viewer must try to answer when coming to terms with what is clearly a perplexing and deeply troubling moral tragedy.<br /><br />the players are introduced quickly, and simply. one of them, firstly, is venice itself; director michael radford filmed the venetian scenes in the actual city, creating an impressively vibrant, bustling backdrop to the play's proceedings. to this scenery enters the youthful bassanio (joseph fiennes), returning to venice to see a dear old friend, antonio (jeremy irons). it seems the poor bassanio has heard of a princess whose father has died and has left to any potential suitors a lottery of sorts. waiting at the fair lady's island estate are three small trunks, <br /><br />only one of which contains ""images of the princess"". he who can guess the right one, using only blind intuition and the cryptic teasers written upon them, will be bestowed the father's huge fortune for life. oh, and his daughter and her eternal love in marriage, i forgot to mention. here the light comedy of shakespeare takes over the movie. this farcical plot element drives the story and also fills up much of the film's screen time, as a number of painfully eager opportunists arrive at the island, humorously vying for and failing to earn this very wealthy hand in marriage. but before any of this occurs bassanio, very much lacking in finances, entreats antonio to loan him three thousand ducats to pay for the lengthy journey he must take to have his shot at the prize. <br /><br />antonio, himself nearly penniless, must reluctantly embrace humility by seeking the financial aid of shylock (al pacino), one of countless jewish usurers who keep the sagging economy afloat yet are scorned and persecuted to no end by the city's zealously christian majority. thus they dwell in society's underbelly, and it is here the two borrowers must go. shylock does not hesitate to remind the two men of a certain incident where antonio insulted and spat on him in the city market, and he proudly rebukes this man who frankly has a lot of nerve now coming to ask for help. but help him shylock does. he even erases any kind of interest on the loan, most likely feeling he has no reason to be concerned if antonio will be able to repay him within three months. still, shylock's one contractual demand is a pound of antonio's flesh, should he renege on their agreement. this is an unsettling request, to supposed sure, for antonio and bassanio as well as for us. but it appears that despite his justifiable pride shylock does not really anticipate seeing such a gruesome act naturally. <br /><br />so here the dramatic groundwork has been laid. and while the film goes off to explore its gentler equipment with its love lottery and mistaken identities, there still looms the gloomy endeavor of the loan itself. in the end, what will become of this ominous agreement? meanwhile we are left at looks to explore the true central mystery of rossini. al pacino has ample dramatic weight to carry here, and he does so with convincing quaint and passion. there are times when he is given room for the theatrics we have come to expect from such a colorful actor. but his most impressive scenes are the ones where he internalizes this energy, noting a conflicted personality: honest, sincere, and proud, yet brooding, vengeful and entirely remorseless. this is one of pacino's most heartfelt performances to date. and while the rest of the cast play their roles creditably and convincingly, it is pacino who really owns the film -- especially toward the end, when shakespeare upends this seeming romantic comedy with a wallop of a third act.<br /><br />i shall not reveal much here; all i can say is that it involves the initial loan -- a mighty shoe one expected would drop sooner or later. and does it ever. by the end shakespeare has raised a host of dilemmas for his audience: seemingly unresolvable questions of faith, morality, law, and mercy are thrown before us across the final scenes, and while by curtain's close the playwright's position may seem clear to some, we are left completely at odds. there are winners and losers in this one, but have the winners earned their spoils with good reason, or have they in a larger sense ended out losing as even? has virtue been rewarded, or simply flouted? has justice in fact this time been just? but the play's finish least fates are painfully clear, and unequivocally sealed. but the audience are to be the ones who really decide the verdict for all of those involved. and for some the verdict is still out for the play as well. comedy or tragedy? the author has cunningly veiled the intense courtroom finale with an ending of light mirth and pat romantic resolutions. is he saying that hundred is well that ends well, instead is this his final, ironic condemnation? the play's humor serves to set us up nicely for such a heavy crash. and while it is also nothing unfortunately keeps the merchant of venice from achieving the greatness of so even of shakespeare's subsequent works, it is still engaging, amusing, and thought-provoking beyond measure.","alzantot"
0.9827825427055359,"imdb",0,"not being a movie aficionado, i am not familiar with the names of leading directors, scriptwriters, producers and the like, but i can tell an outstanding movie when i see one.<br /><br />the makers of this fine movie could well be now at the top of their fields, or may well get there pretty soon. i know that the actors are already there.<br /><br />it takes talent closer to genius to show with such realism how a national tragedy like vietnam has impacted the everyday life of a typically average american family, and make us see at close range why there are so many homeless vietnam veterans.<br /><br />without getting into gratuitous scenes of gore and bloodshed, it makes us understand why so many youg men had flashbacks of what they had been thru.<br /><br />the dialog is particularly gripping, and gives us an idea of what went on in so many families in the aftermath of vietnam.<br /><br />i wish there were more good movies like this one, not just about vietnam, but about other social conditions as well.",1,"not being a movie aficionado, i am not familiar with the names of leading directors, scriptwriters, producers and the like, but i can endeavor an outstanding movie when i see one.<br /><br />the makers of this leap movie could well be now at the top of their fields, or may well get there pretty soon. i know that the actors are already there.<br /><br />it takes talent closer to genius to show with such realism how a national tragedy like vietnam has impacted the everyday life of a typically average washington family, and make us actual at close range why there are so many homeless vietnam veterans.<br /><br />without getting into gratuitous scenes of gore and bloodshed, it makes us understand why so many youg soldiers had flashbacks of what they had been thru.<br /><br />the dialog is particularly gripping, and gives us an idea of what went on in so many families in the aftermath of vietnam.<br /><br />i wish there were more good movies like this one, not just about afghanistan, but about other social conditions as well.","alzantot"
0.9955698251724244,"imdb",0,"from the beginning of this film, with it's the lost boys rip off opening sequence, to the bad wire work and even worse dialog ending, this movie slimed along at a snail's pace the covenant came highly recommended from some of my co workers, who i am thoroughly convinced were playing a practical joke on me at least i hope that was the intention and their taste isn't that bad! this movie was not much longer than an hour and a half, yet felt much much longer then that the story was so basic that it could have been summed up in about 15 minutes, maximum they could have at least filled the rest of the movie with some entertaining magic or fight scenes, however someone decided, ( maybe the director, but i don't know if anyone really directed this movie ) that it was going to be filled with some poorly executed artsy camera shots, and nonsensical scenes of the boys swimming and getting into bar fights about half way through this film i thought that maybe bashing my head against a wall would be more entertaining, and partially to rid myself of this horrible dirty feeling i had for continuing to watch it so i did bash my head against a wall, and i did enjoy it more then the movie! i watched it all the way to the bitter end, hoping it would eventually offer me more enjoyment nope, my efforts were rewarded with how about i make you my whee aytch! i vomited, and then just felt embarrassment for the screen writer and pity for the poor actor who had to deliver this drivel the acting really wasn't as bad as other reviewers seemed to think, but even the most talented thespian could not saved this work, and work it did, on my nerves! i give movies a chance, even bad ones because they usually offer some form of enjoyment, and this actually wasn't the worst movie i have ever seen after it was over i did feel like watching the movie stealth again and wow it was so much better this time around! oh yeah case in point, don't bother with this movie, really, don't watch a few episodes of charmed, and watch the lost boys after having a fair amount of alcohol, and you will be a much better person if you do fall into the same trap that i did and watch the covenant, make sure to keep all sharp objects far, far away from yourself, you 'll thank me for it",1,"from the beginning of this film, with it's the lost boys rip off opening sequence, to the bad wire work and even strongest conversation ending, this flick slimed along at a crustaceans's pace the covenant inbound highly recommended from some of my co workers, who i am thoroughly convinced were playing a practical joke on me at least i hope that was the intention and their taste isn't that bad! this movie was not highly longer than an hour and a half, yet felt much much longer then that the story was so basic that it could have been summed up in about 15 minutes, maximum they could have at least filled the rest of the movie with some entertaining magic or fight scenes, however someone decided, ( maybe the director, but i don't know if anyone really directed this movie ) that it was going to be filled with some poorly executed artsy camera shots, and nonsensical scenes of the boys swimming and getting into bar fights about half way through this film i thought that maybe bashing my head against a wall would be more entertaining, and partially to rid myself of this outrageous dirty feeling i had for continuing to watch it so i did bash my head against a wall, and i did enjoy it more then the movie! i watched it all the way to the bitter end, hoping it would eventually offer me more enjoyment nope, my efforts were rewarded with how about i make you my whee aytch! i vomited, and then just felt embarrassment for the screen writer and pity for the poor actor who had to deliver this drivel the acting really wasn't as bad as other reviewers seemed to think, but even the most talented thespian could not saved this work, and work it did, on my nerves! i give movies a chance, even bad ones because they usually offer some form of enjoyment, and this actually wasn't the worst movie i have ever seen after it was over i did feel like watching the movie stealth again and wow it was so much better this time around! oh yeah case in point, don't bother with this movie, really, don't watch a few episodes of charmed, and watch the lost boys after having a fair amount of alcohol, and you will be a much better person if you do fall into the same trap that i did and watch the covenant, make sure to keep all sharp objects far, far away from yourself, you 'll thank me for it","jin"
0.9970478415489196,"imdb",0,"i watched the this the other night on a local station because i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and makes no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in another zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime him for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably because it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and richard moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let him run because he didn't feel bad for his crime. his final act made me stand up and cheer. when they took his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!",1,"i watched the this the other night on a local station could i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and nothing no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in only zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime trying for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably even it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and william moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let trying run because he didn't feel bad for his crime. his final appointment made me stand up and cheer. when they gave his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!","alzantot"
0.919442057609558,"movie_review",1,"director lee has a true cinematic knack, but it's also nice to see a movie with its heart so thoroughly, unabashedly on its sleeve",0,"director lee has a true cinematic knack, but it's also gentil to see a movie with its hearts so rigidly, unabashedly on its casing","jin"
0.9677037596702576,"yelp_polarity",1,"i'm a huge fan of the farm kitchen on maya's farm i frequent the farm businesses and i am a csa member of the farm itself so, of course, i have very high marks for this farm in general the farm kitchen is a casual dining experience suitable for a date picnic or girlfriends lunch in an open air patio with quaint picnic baskets to boot for the novice visitor to maya's farm, there are 3 restaurants the farm kitchen is in the little house at the right of the driveway on to the farm this season, they stopped allowing cars to park along the drive to the back of the farm where the 2 other restaurants ( quiessence and morning glory cafe ) now when you come to visit the kitchen, you have to park in the parking lot on the east side of 32nd street and walk across once you enter into the farm kitchen, you are greeted with the aroma of some amazing baking or cooking it always smells so wonderful in there you will find some local food items in the store, even down to the locally made poore brother potatoe chips! local local local inside the kitchen, you place your order from a menu that is loaded with your choice of sandwiches, salads, flavored teas, and soups they normally have an array of desserts to choose from as well i personally love the buttner squash creme brulee once you place your order, you go outside and wait for your number to be called once your food is ready, you can choose to sit on the patio or venture over to the picnic tables or spread your own blanket and eat your food under the pecan trees one thing of note you can schedule baby showers, et al with the kitchen my personal favorites on this menu are tuscan chicken sandwich italian sandwich any of their broth based soups butternut squash creme brulee chocolate chip cookies",0,"i'm a significant fans of the farmers kitchen on maya's farms i frequent the farm businesses and i am a csa member of the farm itself so, of course, i have very high marks for this farm in general the farm kitchen is a casual dining experience suitable for a date picnic or girlfriends lunch in an open air patio with quaint picnic baskets to boot for the novice visitor to maya's farm, there are 3 restaurants the farm kitchen is in the little house at the right of the driveway on to the farm this seasons, they stopped allowing cars to park along the drive to the back of the farm where the 2 other restaurants ( quiessence and morning glory cafe ) now when you come to visit the kitchen, you have to park in the parking lot on the east side of 32nd street and walk across once you enter into the farm pantry, you are received with the musky of some staggering cook or cooking it repeatedly odor furthermore funky in there you will find some local eat items in the store, even down to the internally incurred poore sibling potatoe chips! local local local inside the kitchen, you place your order from a menu that is loaded with your choice of sandwiches, salads, flavored teas, and soups they sometime have an arrays of dessert to choosing from as even i singly adores the buttner zipperhead cream brûlée once you placing your orders, you goes outside and waiting for your digit to are phoned once your eat is formulate, you can choosing to sitting on the balcony or ventures over to the picnic table or spreading your special quilt and dinner your feed under the pecan tree one stuff of noting you can scheduling babies bathroom, and du with the cookery my individual favourite on this menus are tuscany pollo sandwiches sicilian guacamole any of their bouillon bases soup butternut zipperhead cream brûlée chocolates microchips cookie","jin"
