"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.index","Input.text","Input.label","Answer.sentiment.label","Approve","Reject"
"3UAU495MIIS558SDWJD38K31HJROUM","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3TAYZSBPLL8E589YAIP7BQEXBSM2S6","A1NF6PELRKACS9","Submitted","Sun Dec 08 08:20:30 PST 2019","Sun Dec 08 08:20:44 PST 2019","Wed Dec 11 08:20:44 PST 2019","","","","14","100% (34/34)","0% (0/0)","0% (0/0)","131","the plot is straight off the shelf , the performances are television- caliber and the message of providing solace through deception is a little creepy .","real","Computer-altered"
"3UAU495MIIS558SDWJD38K31HJROUM","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3VE8AYVF8MXGNI61KFY9EI8L82H8FT","A2ESBX4C2Q6TQY","Submitted","Sun Dec 08 07:46:14 PST 2019","Sun Dec 08 07:47:06 PST 2019","Wed Dec 11 07:47:06 PST 2019","","","","52","0% (0/0)","0% (0/0)","0% (0/0)","131","the plot is straight off the shelf , the performances are television- caliber and the message of providing solace through deception is a little creepy .","real","Computer-altered"
"3UAU495MIIS558SDWJD38K31HJROUM","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3VFJCI1K4ZZSJNHSU8ARNK32Z98GRF","ATHS9GUME1XCA","Submitted","Sun Dec 08 08:24:51 PST 2019","Sun Dec 08 08:25:03 PST 2019","Wed Dec 11 08:25:03 PST 2019","","","","12","100% (41/41)","100% (37/37)","100% (37/37)","131","the plot is straight off the shelf , the performances are television- caliber and the message of providing solace through deception is a little creepy .","real","Real"
"3UAU495MIIS558SDWJD38K31HJROUM","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3ZOTGHDK5IBSCFY3XGN4I3H0CXFOSV","A1YSYI926BBOHW","Submitted","Sun Dec 08 07:52:33 PST 2019","Sun Dec 08 07:53:40 PST 2019","Wed Dec 11 07:53:40 PST 2019","","","","67","100% (1660/1660)","100% (160/160)","100% (160/160)","131","the plot is straight off the shelf , the performances are television- caliber and the message of providing solace through deception is a little creepy .","real","Real"
"3UAU495MIIS558SDWJD38K31HJROUM","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3ZR9AIQJUB9O7D495UPBUZ5C0EZ04D","A15WQZ0GC5XSK","Submitted","Sun Dec 08 08:19:57 PST 2019","Sun Dec 08 08:20:14 PST 2019","Wed Dec 11 08:20:14 PST 2019","","","","17","100% (1/1)","0% (0/0)","0% (0/0)","131","the plot is straight off the shelf , the performances are television- caliber and the message of providing solace through deception is a little creepy .","real","Computer-altered"
"3ZCC2DXSD74YGVGKC7JQDW7GRH1YY5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3ATPCQ38J8A06XGBM3ABZULW418AYX","AJDXSXAWDDAEO","Submitted","Sun Dec 08 07:59:01 PST 2019","Sun Dec 08 08:01:02 PST 2019","Wed Dec 11 08:01:02 PST 2019","","","","121","100% (12/12)","0% (0/0)","0% (0/0)","132","director boris von sychowski instead opts for a routine slasher film that was probably more fun to make than it is to sit through .","real","Real"
"3ZCC2DXSD74YGVGKC7JQDW7GRH1YY5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3D8YOU6S9EKI2MK3MPWAG4DXCU86U6","A3GNQDFPZALU92","Submitted","Sun Dec 08 08:13:31 PST 2019","Sun Dec 08 08:13:50 PST 2019","Wed Dec 11 08:13:50 PST 2019","","","","19","100% (31/31)","100% (31/31)","100% (31/31)","132","director boris von sychowski instead opts for a routine slasher film that was probably more fun to make than it is to sit through .","real","Real"
"3ZCC2DXSD74YGVGKC7JQDW7GRH1YY5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3FTOP5WARFOEAVNU81CF01UVIBN0J2","A2ESBX4C2Q6TQY","Submitted","Sun Dec 08 07:56:43 PST 2019","Sun Dec 08 07:56:52 PST 2019","Wed Dec 11 07:56:52 PST 2019","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","132","director boris von sychowski instead opts for a routine slasher film that was probably more fun to make than it is to sit through .","real","Real"
"3ZCC2DXSD74YGVGKC7JQDW7GRH1YY5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3GM6G9ZBKNX5RCQ690DH04OHJGFMT4","AFKZZEURTCR8U","Submitted","Sun Dec 08 08:03:43 PST 2019","Sun Dec 08 08:04:25 PST 2019","Wed Dec 11 08:04:25 PST 2019","","","","42","100% (5/5)","0% (0/0)","0% (0/0)","132","director boris von sychowski instead opts for a routine slasher film that was probably more fun to make than it is to sit through .","real","Real"
"3ZCC2DXSD74YGVGKC7JQDW7GRH1YY5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3HRMW88U16Q4B3TFBYP7GTMCM5JM0T","ATHS9GUME1XCA","Submitted","Sun Dec 08 08:13:30 PST 2019","Sun Dec 08 08:13:43 PST 2019","Wed Dec 11 08:13:43 PST 2019","","","","13","100% (41/41)","100% (37/37)","100% (37/37)","132","director boris von sychowski instead opts for a routine slasher film that was probably more fun to make than it is to sit through .","real","Real"
"3ZCC2DXSD74YGVGKC7JQDW7GRH1YY5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3HSYG7LRBJYBY50GUFM9K09HBYTKKR","A1YSYI926BBOHW","Submitted","Sun Dec 08 08:07:47 PST 2019","Sun Dec 08 08:08:38 PST 2019","Wed Dec 11 08:08:38 PST 2019","","","","51","100% (1660/1660)","100% (160/160)","100% (160/160)","132","director boris von sychowski instead opts for a routine slasher film that was probably more fun to make than it is to sit through .","real","Real"
"3ZCC2DXSD74YGVGKC7JQDW7GRH1YY5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3KWTYT08703J0SXV8SU4XB3E384L5B","ATBGHQ2VYNIVZ","Submitted","Sun Dec 08 08:18:25 PST 2019","Sun Dec 08 08:18:32 PST 2019","Wed Dec 11 08:18:32 PST 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","132","director boris von sychowski instead opts for a routine slasher film that was probably more fun to make than it is to sit through .","real","Computer-altered"
"3ZCC2DXSD74YGVGKC7JQDW7GRH1YY5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3OCHAWUVGOKHI5ZNTY1YAUHJ779KXH","A1RWNYJA5X25YH","Submitted","Sun Dec 08 08:18:02 PST 2019","Sun Dec 08 08:18:06 PST 2019","Wed Dec 11 08:18:06 PST 2019","","","","4","100% (17/17)","100% (17/17)","100% (17/17)","132","director boris von sychowski instead opts for a routine slasher film that was probably more fun to make than it is to sit through .","real","Real"
"3ZCC2DXSD74YGVGKC7JQDW7GRH1YY5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3T111IHZ5EQD4DUKG24HV3HFVWAR9W","A2OAZPREKF6PQR","Submitted","Sun Dec 08 07:51:57 PST 2019","Sun Dec 08 07:52:05 PST 2019","Wed Dec 11 07:52:05 PST 2019","","","","8","100% (1/1)","0% (0/0)","0% (0/0)","132","director boris von sychowski instead opts for a routine slasher film that was probably more fun to make than it is to sit through .","real","Computer-altered"
"3ZCC2DXSD74YGVGKC7JQDW7GRH1YY5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3YW4XOSQKQLNV0J6GJKTL8MG4JQ1U1","A33TFZWRGY3ASF","Submitted","Sun Dec 08 07:50:01 PST 2019","Sun Dec 08 07:50:09 PST 2019","Wed Dec 11 07:50:09 PST 2019","","","","8","100% (10/10)","100% (10/10)","100% (10/10)","132","director boris von sychowski instead opts for a routine slasher film that was probably more fun to make than it is to sit through .","real","Real"
"32XN26MTXZJHJ1D0LKJRRWB06PIL0Z","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","35H6S234SA01H7UOLOO28SLHDDE56M","AHEJHFN0VV6E3","Submitted","Sun Dec 08 07:55:38 PST 2019","Sun Dec 08 07:55:58 PST 2019","Wed Dec 11 07:55:58 PST 2019","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","133","for a films that celebrate radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved genre of filmmaking .","fake","Real"
"32XN26MTXZJHJ1D0LKJRRWB06PIL0Z","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3907X2AHF05HSGT6I1LDGL9MO8EP2C","ATHS9GUME1XCA","Submitted","Sun Dec 08 08:15:38 PST 2019","Sun Dec 08 08:15:54 PST 2019","Wed Dec 11 08:15:54 PST 2019","","","","16","100% (41/41)","100% (37/37)","100% (37/37)","133","for a films that celebrate radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved genre of filmmaking .","fake","Real"
"32XN26MTXZJHJ1D0LKJRRWB06PIL0Z","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3ATTHHXXWAOQCA9ZTVGMXE26F3JXII","A1YSYI926BBOHW","Submitted","Sun Dec 08 08:07:03 PST 2019","Sun Dec 08 08:07:37 PST 2019","Wed Dec 11 08:07:37 PST 2019","","","","34","100% (1660/1660)","100% (160/160)","100% (160/160)","133","for a films that celebrate radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved genre of filmmaking .","fake","Real"
"32XN26MTXZJHJ1D0LKJRRWB06PIL0Z","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3AZHRG4CU4K3PHL55GKSKUD6ME103Q","AFKZZEURTCR8U","Submitted","Sun Dec 08 07:55:25 PST 2019","Sun Dec 08 07:55:31 PST 2019","Wed Dec 11 07:55:31 PST 2019","","","","6","100% (5/5)","0% (0/0)","0% (0/0)","133","for a films that celebrate radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved genre of filmmaking .","fake","Computer-altered"
"32XN26MTXZJHJ1D0LKJRRWB06PIL0Z","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3EQHHY4HQSS3E0JUX1XOKJY67RIG50","A1NF6PELRKACS9","Submitted","Sun Dec 08 08:12:21 PST 2019","Sun Dec 08 08:12:44 PST 2019","Wed Dec 11 08:12:44 PST 2019","","","","23","100% (34/34)","0% (0/0)","0% (0/0)","133","for a films that celebrate radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved genre of filmmaking .","fake","Real"
"32XN26MTXZJHJ1D0LKJRRWB06PIL0Z","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3II4UPYCOJ7PV2S1F3KJC9Q0QVNDQY","A2ESBX4C2Q6TQY","Submitted","Sun Dec 08 07:48:00 PST 2019","Sun Dec 08 07:49:43 PST 2019","Wed Dec 11 07:49:43 PST 2019","","","","103","0% (0/0)","0% (0/0)","0% (0/0)","133","for a films that celebrate radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved genre of filmmaking .","fake","Real"
"32XN26MTXZJHJ1D0LKJRRWB06PIL0Z","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3LJ7UR74RHDRS9WG60R95B1P878N49","A3OZ8KF0HWSVWK","Submitted","Sun Dec 08 08:04:53 PST 2019","Sun Dec 08 08:06:14 PST 2019","Wed Dec 11 08:06:14 PST 2019","","","","81","0% (0/0)","0% (0/0)","0% (0/0)","133","for a films that celebrate radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved genre of filmmaking .","fake","Computer-altered"
"32XN26MTXZJHJ1D0LKJRRWB06PIL0Z","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3NGMS9VZTLIP2XGOST4FOAP7V6WFFJ","A1GKEEI844CEKI","Submitted","Sun Dec 08 08:16:12 PST 2019","Sun Dec 08 08:16:18 PST 2019","Wed Dec 11 08:16:18 PST 2019","","","","6","100% (35/35)","0% (0/0)","0% (0/0)","133","for a films that celebrate radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved genre of filmmaking .","fake","Real"
"32XN26MTXZJHJ1D0LKJRRWB06PIL0Z","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3OJSZ2ATDSWKL78T4YTUE6LD8OZ57M","AUGRDUEDEUXUS","Submitted","Sun Dec 08 08:08:50 PST 2019","Sun Dec 08 08:09:07 PST 2019","Wed Dec 11 08:09:07 PST 2019","","","","17","100% (6/6)","100% (4/4)","100% (4/4)","133","for a films that celebrate radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved genre of filmmaking .","fake","Real"
"32XN26MTXZJHJ1D0LKJRRWB06PIL0Z","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3Z3ZLGNNSIURDAQ4MEE7Z04OZIYQ3D","AJDXSXAWDDAEO","Submitted","Sun Dec 08 07:58:42 PST 2019","Sun Dec 08 07:59:53 PST 2019","Wed Dec 11 07:59:53 PST 2019","","","","71","100% (12/12)","0% (0/0)","0% (0/0)","133","for a films that celebrate radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved genre of filmmaking .","fake","Computer-altered"
"3U18MJKL1UMR1TB19DSQZPHQK9FNCW","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","31Z0PCVWUKFM69JJ5UBSHMRRORM7TG","A3OZ8KF0HWSVWK","Submitted","Sun Dec 08 08:20:09 PST 2019","Sun Dec 08 08:20:47 PST 2019","Wed Dec 11 08:20:47 PST 2019","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","134","a sleek advertising for youthful anomie that never abundantly equals the sum of its pretensions .","fake","Computer-altered"
"3U18MJKL1UMR1TB19DSQZPHQK9FNCW","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","32XVDSJFPZXB7DWTQLTLZHFRJ342MU","A1NF6PELRKACS9","Submitted","Sun Dec 08 08:19:59 PST 2019","Sun Dec 08 08:20:12 PST 2019","Wed Dec 11 08:20:12 PST 2019","","","","13","100% (34/34)","0% (0/0)","0% (0/0)","134","a sleek advertising for youthful anomie that never abundantly equals the sum of its pretensions .","fake","Real"
"3U18MJKL1UMR1TB19DSQZPHQK9FNCW","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","33CKWXB73JK7M3S8EVA9A6HJTMT112","A1YSYI926BBOHW","Submitted","Sun Dec 08 07:57:57 PST 2019","Sun Dec 08 07:58:30 PST 2019","Wed Dec 11 07:58:30 PST 2019","","","","33","100% (1660/1660)","100% (160/160)","100% (160/160)","134","a sleek advertising for youthful anomie that never abundantly equals the sum of its pretensions .","fake","Computer-altered"
"3U18MJKL1UMR1TB19DSQZPHQK9FNCW","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3A1PQ49WVHHIQEDMGKDU2TXQABPH1H","AJDXSXAWDDAEO","Submitted","Sun Dec 08 08:02:13 PST 2019","Sun Dec 08 08:03:47 PST 2019","Wed Dec 11 08:03:47 PST 2019","","","","94","100% (12/12)","0% (0/0)","0% (0/0)","134","a sleek advertising for youthful anomie that never abundantly equals the sum of its pretensions .","fake","Real"
"3U18MJKL1UMR1TB19DSQZPHQK9FNCW","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3FFJ6VRIL1OIFK3OQJRFO0FV5WY0IQ","A2SSYBUT9ZM0G9","Submitted","Sun Dec 08 07:57:03 PST 2019","Sun Dec 08 07:57:10 PST 2019","Wed Dec 11 07:57:10 PST 2019","","","","7","100% (1/1)","0% (0/0)","0% (0/0)","134","a sleek advertising for youthful anomie that never abundantly equals the sum of its pretensions .","fake","Computer-altered"
"3U18MJKL1UMR1TB19DSQZPHQK9FNCW","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3HWRJOOET5260OLE32K8DRNM8VBESJ","ATBGHQ2VYNIVZ","Submitted","Sun Dec 08 08:15:00 PST 2019","Sun Dec 08 08:15:06 PST 2019","Wed Dec 11 08:15:06 PST 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","134","a sleek advertising for youthful anomie that never abundantly equals the sum of its pretensions .","fake","Computer-altered"
"3U18MJKL1UMR1TB19DSQZPHQK9FNCW","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3Q8GYXHFEP2QXO3PVF15USDR9ZR5CG","A2OAZPREKF6PQR","Submitted","Sun Dec 08 08:21:13 PST 2019","Sun Dec 08 08:21:21 PST 2019","Wed Dec 11 08:21:21 PST 2019","","","","8","100% (1/1)","0% (0/0)","0% (0/0)","134","a sleek advertising for youthful anomie that never abundantly equals the sum of its pretensions .","fake","Computer-altered"
"3U18MJKL1UMR1TB19DSQZPHQK9FNCW","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:53 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:53 PST 2019","","","3R6P78PK7KB5Z2UKYXFMNZ4KNU3TG3","A2HM35CWB7IIFM","Submitted","Sun Dec 08 08:11:24 PST 2019","Sun Dec 08 08:11:28 PST 2019","Wed Dec 11 08:11:28 PST 2019","","","","4","100% (229/229)","100% (6/6)","100% (6/6)","134","a sleek advertising for youthful anomie that never abundantly equals the sum of its pretensions .","fake","Computer-altered"
